2022-11-17 02:36:24 - INFO - python seal_hints.py --dataset bco -ts 0 -te 10 -vs 10 -ve 11 --k 100 --log bco --log bco_100k
2022-11-17 02:36:24 - INFO - Namespace(log='bco_100k', gid=1, dataset='bco', data_path='../../01_process/data_papers/bco/', train_start=0, train_end=10, valid_start=10, valid_end=11, node_year=5, train_num=3000, num_ngh=[100, 20, 1, 15], val_percent=100, k=100, epochs=700, bs=4096, lr=0.0005, embed_dim=128, hidden_channels=128, num_layers=3, dropout=0, gnn='rgcn', method='cave', fusion_mode='cat', beta=0.5, alpha=0.5, valid_freq=1, only_papers=False, save_dir='../save', linkgnn='sage', device=device(type='cuda', index=1), num_rels=4)
2022-11-17 02:36:31 - INFO - {'mrr': {10: 0.02854056842625141}, 'cor': {}, 'male': {}}
2022-11-17 02:37:13 - INFO - epoch: 48, train: {'mrr': {5: 0.9686111211776733, 6: 0.9637736082077026, 7: 0.9489200115203857, 8: 0.9507236480712891, 9: 0.9343642592430115}, 'cor': 0, 'male': 0, 'loss': 0.7393}, valid: {'mrr': {10: 0.3601483106613159}, 'cor': {}, 'male': {}}
2022-11-17 02:37:14 - INFO - epoch: 49, train: {'mrr': {5: 0.9708333611488342, 6: 0.9666037559509277, 7: 0.9525685906410217, 8: 0.9522743225097656, 9: 0.9344788193702698}, 'cor': 0, 'male': 0, 'loss': 0.7293}, valid: {'mrr': {10: 0.3920024037361145}, 'cor': {}, 'male': {}}
2022-11-17 02:37:14 - INFO - epoch: 50, train: {'mrr': {5: 0.9713888764381409, 6: 0.9692452549934387, 7: 0.960595428943634, 8: 0.9510682225227356, 9: 0.9386025071144104}, 'cor': 0, 'male': 0, 'loss': 0.7538}, valid: {'mrr': {10: 0.4048738479614258}, 'cor': {}, 'male': {}}
2022-11-17 02:37:14 - INFO - epoch: 51, train: {'mrr': {5: 0.9791666865348816, 6: 0.9679245352745056, 7: 0.960303544998169, 8: 0.9531357884407043, 9: 0.932531476020813}, 'cor': 0, 'male': 0, 'loss': 0.8033}, valid: {'mrr': {10: 0.39238643646240234}, 'cor': {}, 'male': {}}
2022-11-17 02:37:14 - INFO - epoch: 52, train: {'mrr': {5: 0.9674999713897705, 6: 0.9692452549934387, 7: 0.9557793140411377, 8: 0.9555478692054749, 9: 0.9413516521453857}, 'cor': 0, 'male': 0, 'loss': 0.7656}, valid: {'mrr': {10: 0.38894107937812805}, 'cor': {}, 'male': {}}
2022-11-17 02:37:15 - INFO - epoch: 53, train: {'mrr': {5: 0.9797222018241882, 6: 0.9681131839752197, 7: 0.9581144452095032, 8: 0.9588214755058289, 9: 0.9383734464645386}, 'cor': 0, 'male': 0, 'loss': 0.7141}, valid: {'mrr': {10: 0.389884889125824}, 'cor': {}, 'male': {}}
2022-11-17 02:37:16 - INFO - epoch: 54, train: {'mrr': {5: 0.9730555415153503, 6: 0.9654716849327087, 7: 0.9560711979866028, 8: 0.9515851140022278, 9: 0.9397479891777039}, 'cor': 0, 'male': 0, 'loss': 0.7233}, valid: {'mrr': {10: 0.366386353969574}, 'cor': {}, 'male': {}}
2022-11-17 02:37:17 - INFO - epoch: 55, train: {'mrr': {5: 0.9791666865348816, 6: 0.9694339632987976, 7: 0.9592819809913635, 8: 0.9562370777130127, 9: 0.9391752481460571}, 'cor': 0, 'male': 0, 'loss': 0.7454}, valid: {'mrr': {10: 0.40035733580589294}, 'cor': {}, 'male': {}}
2022-11-17 02:37:18 - INFO - epoch: 56, train: {'mrr': {5: 0.9766666889190674, 6: 0.9652830362319946, 7: 0.9620548486709595, 8: 0.9615782499313354, 9: 0.9410080313682556}, 'cor': 0, 'male': 0, 'loss': 0.7053}, valid: {'mrr': {10: 0.36895787715911865}, 'cor': {}, 'male': {}}
2022-11-17 02:37:19 - INFO - epoch: 57, train: {'mrr': {5: 0.9827777743339539, 6: 0.9739622473716736, 7: 0.9649737477302551, 8: 0.9610613584518433, 9: 0.9426116943359375}, 'cor': 0, 'male': 0, 'loss': 0.6908}, valid: {'mrr': {10: 0.40125423669815063}, 'cor': {}, 'male': {}}
2022-11-17 02:37:19 - INFO - epoch: 58, train: {'mrr': {5: 0.9780555367469788, 6: 0.9732075333595276, 7: 0.9636602401733398, 8: 0.9603721499443054, 9: 0.9435280561447144}, 'cor': 0, 'male': 0, 'loss': 0.6797}, valid: {'mrr': {10: 0.4110794961452484}, 'cor': {}, 'male': {}}
2022-11-17 02:37:20 - INFO - epoch: 59, train: {'mrr': {5: 0.9802777767181396, 6: 0.9758490324020386, 7: 0.9658493995666504, 8: 0.956064760684967, 9: 0.9471935629844666}, 'cor': 0, 'male': 0, 'loss': 0.667}, valid: {'mrr': {10: 0.4248785972595215}, 'cor': {}, 'male': {}}
2022-11-17 02:37:21 - INFO - epoch: 60, train: {'mrr': {5: 0.9813888669013977, 6: 0.9775471687316895, 7: 0.9665790796279907, 8: 0.9631288647651672, 9: 0.9500572681427002}, 'cor': 0, 'male': 0, 'loss': 0.6961}, valid: {'mrr': {10: 0.4187352955341339}, 'cor': {}, 'male': {}}
2022-11-17 02:37:22 - INFO - epoch: 61, train: {'mrr': {5: 0.98416668176651, 6: 0.9764150977134705, 7: 0.9657034277915955, 8: 0.9645072221755981, 9: 0.9487972259521484}, 'cor': 0, 'male': 0, 'loss': 0.6851}, valid: {'mrr': {10: 0.418761670589447}, 'cor': {}, 'male': {}}
2022-11-17 02:37:23 - INFO - epoch: 62, train: {'mrr': {5: 0.9752777814865112, 6: 0.9735848903656006, 7: 0.9692060947418213, 8: 0.965196430683136, 9: 0.9540664553642273}, 'cor': 0, 'male': 0, 'loss': 0.6693}, valid: {'mrr': {10: 0.39141806960105896}, 'cor': {}, 'male': {}}
